doc,de,van,een,het,en,in,te,dit,is,met,deze,die,hij,dat,zijn,men,kan,op,aan,zich,door,wat,maar,als,we,ze,je,voor,of,uit,heeft,om,tot,kunnen,naar,over,alle,dan,werden,elkaar,bij,was,ons,worden,zichzelf,hun,zonder,z'n,ten,rond,noch,geen,moet,tegen,iets,na,x,onder,had,iedereen,achter,niemand,alles,toe,wij,waren,allerlei,buitenaf,nu,vanuit,mee,dezelfde,meest,wordt,per,zouden,ik,onszelf,veel,mogen,heb,onze,naargelang,me,omdat,hebben,meer,zoals,zou,zulke,zal,tussen,mijn,elk,geweest,welke,naast,enkele,wanneer,kon,werd,wie,hem,volgens,zulk,zij,mij,ondanks,terwijl,via,ter,zullen,weinig,niets,haar,heen,alsof,want,bent,zo'n,alhoewel,zoiets,tijdens,jullie,moeten,konden,dus,méér,hebt,vanaf,weidden,hadden,naartoe,zodat,neer,enig,sensoren,enige,én,ben,er,zolang,mag,elke,af,langs,beide,zowel,toen,krijgen,fysieke,aangezien,binnen,al,hen,u,mezelf,mekaar,hetzelfde,ene,des,diezelfde,dankzij,waar,vandaan,allebei,hoewel,zodra,behalve,bvb,wiens,dna,iemand,mocht,niks,buiten,doch,getuige,hetgeen,miermetafoor,doordat,"houden""-idee",doorheen,kregen,m'n,moest,e,totdat,velen,genetische,enkel,qua,vóór,gedurende,naarmate,welk,sinds,lus,sommigen,tegenover,hetzij,minder,kunt,ieders,moge,minst,nadat,enzovoort,uitzag,boven,'s,hoezeer,alvorens,beiden,meerdere,inzake,datgene,omtrent,ieder,alsook,moesten,evenwichtsproblemen,nog,sommige,uw,eenmaal,wegens,wezen,dezen,indien,leven,rondom,ware,zeer,té,datzelfde,diens,iedere,steeds,vanop,ietwat,ikzelf,word,leveneen,jezelf,nabij,helemaal,allen,aangaande,vanwege,opdat,mochten,kun,evenals,à,ecosystemen,tekens,zijnde,oftewel,obstakels,ná,eenzelfde,vermits,a,a.i.,der,jou,its,kauffmans,hijzelf,resp.,t.o.v.,den,ofte,jij,jouw,bovenop,anno,vol,minste,rather,ofwel,daar,algoritmen,hoe,meeste,mits,tenzij,uitstaans,zowat,toegegeven,mensdom,doyne,dé,dewelke,mét,ditzelfde,spruit,parallelle,vb.,teneinde,degene,alsmede,diegene,cd's,ontsprong,ven,menige,genoeg,voorzover,bit,a.l.,abcdef,10000en,biljoenen,books,cog,artificiêle,tussendoor,geïnterviewde,geneest,gehoorzamen,degenen,hemzelf,hét,kortom,wél,ge,teveel,vele,fé,vlotte,allerhande,weerklonk,optimaal,ie,'n,'t,meesten,berekeningen,beneden,voordat
84.female.ENFP.Dutch.Other.txt,0.112,0.054,0.075,0.058,0.047,0.028,0.03,0.003,0.021,0.012,nan,0.021,0.019,0.038,0.035,0.002,0.014,0.021,0.023,0.01,0.01,0.01,0.017,0.007,0.024,0.014,0.007,0.012,0.003,0.016,0.005,0.016,0.007,0.012,0.014,0.014,0.002,nan,nan,0.003,0.003,0.003,0.014,0.005,0.01,nan,0.003,nan,0.003,nan,nan,0.01,0.002,0.002,0.005,0.003,nan,0.002,nan,0.003,nan,0.003,nan,0.002,0.003,0.002,nan,nan,nan,0.002,nan,nan,nan,0.002,nan,0.003,0.016,nan,nan,nan,nan,0.005,nan,nan,0.002,nan,nan,0.002,0.002,nan,0.012,0.002,0.007,nan,nan,0.002,nan,nan,0.003,nan,nan,nan,0.002,0.002,nan,nan,0.002,nan,nan,0.002,nan,0.005,nan,nan,nan,nan,0.002,nan,nan,0.002,nan,nan,nan,nan,0.005,nan,nan,nan,nan,nan,nan,0.002,nan,nan,0.002,nan,nan,nan,nan,0.002,nan,nan,nan,0.003,nan,nan,nan,nan,nan,nan,nan,nan,0.003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,0.002,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
85.female.ISTJ.Dutch.A.txt,0.086,0.071,0.061,0.053,0.043,0.04,0.028,0.031,0.04,0.017,0.021,0.03,0.02,0.023,0.018,0.003,0.015,0.03,0.013,0.01,0.017,0.007,0.01,0.012,0.005,0.003,nan,0.008,0.002,0.012,0.002,0.017,0.01,0.015,0.008,0.003,0.002,0.007,0.003,0.002,0.002,0.005,0.002,0.008,0.012,0.003,nan,nan,nan,nan,nan,0.002,0.008,0.002,0.017,0.003,nan,0.003,0.002,nan,nan,0.002,0.005,0.002,0.003,0.002,0.002,nan,nan,nan,nan,nan,nan,0.003,0.002,0.005,nan,nan,0.002,nan,nan,0.005,nan,nan,0.003,0.002,0.002,0.005,0.017,nan,0.002,0.002,0.002,0.003,nan,nan,0.002,nan,nan,0.003,0.003,nan,0.002,0.015,nan,0.002,0.002,nan,nan,0.002,nan,0.007,nan,nan,nan,nan,0.002,nan,nan,0.002,nan,nan,0.002,nan,0.005,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.008,0.002,0.003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
86.male.ENFJ.Dutch.A.txt,0.155,0.067,0.063,0.06,0.042,0.048,0.032,0.014,0.016,0.016,0.026,0.032,0.011,0.028,0.019,0.009,0.004,0.014,0.004,0.009,0.016,0.004,0.005,0.012,0.002,nan,nan,0.014,0.009,0.014,0.007,0.011,0.007,0.011,0.009,0.011,0.002,0.007,0.004,0.005,0.004,0.018,0.004,0.004,0.002,0.004,0.002,nan,nan,0.002,nan,0.005,0.002,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,0.004,nan,0.007,0.016,nan,0.004,0.002,nan,nan,nan,0.002,0.002,0.002,0.002,0.007,0.007,nan,0.004,nan,0.005,nan,nan,nan,nan,0.002,nan,0.005,0.016,nan,0.002,0.002,nan,0.005,0.011,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.004,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.005,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,0.002,nan,nan,nan,nan,0.002,nan,nan,0.004,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,0.002,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan
87.female.ESFJ.Dutch.A.txt,0.139,0.095,0.066,0.059,0.044,0.049,0.044,0.019,0.027,0.025,0.014,0.027,0.005,0.025,0.027,0.011,0.008,0.022,0.013,0.014,0.008,nan,0.003,0.006,0.008,0.005,0.002,0.016,0.014,0.006,nan,0.017,0.009,0.011,0.003,0.008,0.003,0.003,nan,0.003,0.009,0.005,0.006,0.006,0.002,0.003,0.005,nan,nan,nan,nan,0.002,0.005,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,0.003,0.003,nan,0.006,nan,0.002,nan,0.003,0.003,nan,0.003,nan,nan,nan,0.009,0.006,nan,0.005,0.008,nan,0.003,nan,nan,nan,0.003,0.002,nan,0.002,nan,nan,0.002,nan,nan,0.002,0.003,nan,0.006,nan,0.003,nan,nan,nan,nan,nan,0.005,nan,nan,nan,nan,nan,nan,0.003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,0.003,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
88.female.ESFJ.Dutch.A.txt,0.112,0.044,0.054,0.058,0.073,0.039,0.022,0.012,0.029,0.039,0.008,0.017,0.024,0.036,0.026,0.014,0.012,0.024,0.007,0.015,0.003,0.006,0.028,0.017,0.004,0.017,nan,0.015,0.006,0.008,0.007,0.01,0.007,0.011,0.008,0.008,0.006,0.004,nan,0.006,nan,0.006,nan,0.007,0.001,0.001,nan,nan,nan,0.003,nan,0.003,0.007,nan,0.001,0.001,nan,nan,nan,nan,nan,nan,0.004,nan,nan,0.007,nan,nan,nan,0.004,0.004,nan,nan,0.006,nan,nan,0.006,nan,0.004,nan,nan,nan,0.001,0.003,nan,0.004,0.003,0.008,nan,nan,0.011,nan,0.001,0.001,0.001,0.001,nan,nan,0.001,nan,0.011,0.003,0.006,nan,nan,nan,nan,nan,nan,0.007,nan,0.001,nan,0.001,nan,nan,nan,nan,nan,nan,nan,nan,0.001,nan,0.001,0.004,0.001,nan,nan,0.003,nan,0.001,nan,0.001,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.004,0.003,0.001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001,nan,0.001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
89.female.ENFJ.Dutch.A.txt,0.094,0.049,0.089,0.067,0.024,0.037,0.03,0.007,0.027,0.02,0.012,0.03,0.005,0.044,0.017,0.022,0.015,0.022,0.01,0.005,0.008,0.017,0.02,0.019,0.007,0.005,0.002,0.012,0.003,0.002,0.002,0.015,0.007,0.017,0.005,0.013,0.003,nan,nan,0.01,0.007,0.003,0.008,0.008,0.005,nan,0.002,nan,nan,nan,nan,0.003,nan,nan,nan,0.007,nan,0.003,nan,0.002,nan,nan,0.002,nan,nan,nan,0.003,nan,nan,nan,nan,0.003,nan,0.01,nan,0.003,0.03,nan,nan,nan,0.005,0.002,nan,0.005,nan,nan,0.007,nan,0.012,nan,0.01,0.002,0.002,nan,nan,nan,0.002,0.003,0.007,nan,0.002,0.003,nan,0.002,nan,0.002,0.002,nan,nan,nan,nan,0.003,nan,0.002,nan,nan,nan,0.005,nan,nan,nan,0.002,nan,nan,0.005,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,0.002,0.002,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan
9.female.ENFJ.Dutch.A.txt,0.089,0.051,0.076,0.074,0.025,0.057,0.039,0.015,0.03,0.024,0.019,0.032,0.034,0.029,0.017,0.037,0.02,0.019,0.024,0.007,0.015,0.003,0.007,0.005,0.003,0.013,0.003,0.019,0.005,nan,nan,0.019,0.002,0.013,0.008,0.01,nan,0.003,nan,0.017,0.008,0.008,nan,0.003,nan,0.003,0.003,nan,nan,nan,nan,0.003,0.003,0.003,nan,0.003,nan,0.002,nan,nan,nan,nan,0.002,0.002,nan,nan,nan,nan,nan,0.003,0.002,0.002,nan,0.003,nan,0.002,0.008,nan,0.003,nan,nan,0.002,nan,0.002,0.002,nan,0.005,0.007,0.01,nan,0.003,0.002,nan,nan,nan,nan,nan,nan,0.005,0.007,0.003,nan,0.002,0.005,nan,nan,nan,nan,0.003,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,0.003,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
90.female.ENFP.Dutch.A.txt,0.107,0.056,0.061,0.086,0.039,0.044,0.031,0.002,0.041,0.015,0.01,0.041,0.01,0.029,0.019,0.007,0.008,0.025,0.015,0.01,0.002,0.012,0.007,0.017,0.003,0.007,0.008,0.019,0.008,0.007,0.002,0.015,0.005,0.012,0.012,0.015,0.002,0.002,nan,0.002,0.003,0.002,0.008,0.005,0.003,0.003,0.002,nan,nan,nan,nan,0.003,0.003,nan,0.003,0.003,nan,0.003,0.002,nan,0.002,0.002,0.005,nan,nan,nan,0.002,nan,0.002,nan,0.002,0.002,nan,0.003,nan,nan,0.017,nan,0.002,nan,0.002,0.002,nan,0.005,nan,nan,0.008,0.002,0.007,0.003,0.007,nan,0.003,nan,nan,nan,0.005,0.003,0.007,0.002,0.002,0.002,0.005,nan,nan,nan,0.003,nan,nan,nan,nan,nan,nan,0.005,0.002,nan,nan,nan,nan,nan,nan,0.003,nan,nan,0.002,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,0.002,nan,0.003,0.002,0.002,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
91.female.ENFJ.Dutch.A.txt,0.101,0.076,0.067,0.076,0.049,0.058,0.03,0.018,0.035,0.025,0.018,0.028,0.042,0.028,0.03,0.004,0.004,0.016,0.012,0.005,0.005,0.002,0.004,0.019,0.012,0.007,nan,0.004,0.009,0.005,0.005,0.018,0.007,0.011,0.002,0.004,0.004,nan,nan,0.012,0.002,0.002,0.004,0.009,0.002,nan,nan,nan,0.002,nan,nan,0.004,nan,nan,0.002,0.005,nan,nan,nan,nan,nan,nan,nan,0.005,nan,nan,nan,nan,nan,0.002,0.002,nan,nan,0.004,nan,nan,nan,nan,0.004,0.002,nan,nan,nan,nan,nan,nan,0.005,0.012,0.007,nan,0.005,0.005,nan,0.002,nan,nan,0.002,nan,0.002,nan,0.004,nan,0.004,0.011,nan,0.002,nan,nan,nan,0.002,nan,0.002,nan,0.004,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,0.002,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,0.002,nan,nan,nan,nan,nan,0.002,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,0.005,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.004,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
92.female.INFJ.Dutch.A.txt,0.077,0.052,0.081,0.049,0.058,0.046,0.031,0.005,0.041,0.027,0.006,0.053,0.011,0.056,0.02,0.001,0.005,0.035,0.01,0.009,0.007,0.007,0.007,0.019,0.012,0.007,nan,0.009,0.01,0.015,0.002,0.019,0.011,0.01,0.007,0.001,0.002,0.014,nan,0.006,0.005,0.004,0.004,0.006,0.004,0.002,nan,nan,nan,nan,nan,0.002,nan,nan,0.004,nan,nan,0.001,nan,0.001,nan,nan,0.002,0.001,0.002,nan,nan,nan,nan,0.002,0.002,nan,nan,0.007,nan,0.001,0.007,nan,0.005,nan,0.001,0.009,0.002,0.001,0.001,0.001,0.009,0.004,0.006,nan,nan,0.001,nan,nan,nan,0.001,0.001,nan,nan,0.004,0.004,nan,0.002,0.004,nan,0.001,0.004,0.001,nan,nan,nan,nan,nan,0.005,nan,nan,nan,nan,nan,0.001,nan,nan,0.001,nan,0.004,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001,nan,nan,0.002,nan,nan,0.005,nan,nan,nan,nan,nan,nan,nan,nan,0.001,nan,0.001,0.001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001,nan,nan,nan,nan,nan,0.001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001,nan,nan,nan,nan,nan,0.004,nan,nan,nan,nan,nan,nan,nan,0.001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001,nan,nan,nan,nan,nan,0.001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001,nan,nan,nan,nan,nan,nan,nan
93.female.ISFJ.Dutch.A.txt,0.134,0.063,0.047,0.035,0.049,0.049,0.056,0.009,0.017,0.023,0.009,0.026,0.019,0.031,0.031,0.017,0.002,0.031,0.009,0.014,0.017,0.002,0.005,0.01,0.014,0.005,nan,0.017,0.003,0.014,0.002,0.017,0.007,0.014,0.01,0.009,nan,0.002,0.01,0.002,0.003,0.01,0.003,0.002,0.007,0.01,nan,nan,nan,0.002,nan,0.003,nan,nan,0.003,0.005,nan,nan,0.002,nan,nan,nan,nan,nan,nan,0.005,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003,0.009,nan,0.002,nan,nan,0.005,nan,nan,0.002,nan,0.005,0.002,0.002,nan,0.005,0.003,nan,nan,nan,0.002,0.002,0.007,0.002,0.003,0.007,nan,0.007,0.003,nan,0.003,nan,nan,0.002,nan,nan,0.002,0.002,nan,0.002,nan,nan,nan,nan,0.002,nan,nan,0.002,nan,0.003,0.002,nan,nan,nan,0.002,nan,nan,nan,0.003,nan,nan,nan,0.002,nan,0.002,nan,nan,nan,0.002,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
